Student ID,Topic,Subtopic,Answer
1150,Linear Algebra,Vector Spaces,0
376,Linear Algebra,Vector Spaces,1
1241,Linear Algebra,Vector Spaces,1
1253,Linear Algebra,Vector Spaces,0
1256,Linear Algebra,Vector Spaces,0
1219,Linear Algebra,Vector Spaces,1
394,Linear Algebra,Vector Spaces,0
473,Linear Algebra,Vector Spaces,1
1147,Linear Algebra,Vector Spaces,1
1146,Linear Algebra,Vector Spaces,0
1163,Linear Algebra,Vector Spaces,0
1277,Linear Algebra,Vector Spaces,0
1288,Linear Algebra,Vector Spaces,1
1288,Linear Algebra,Vector Spaces,0
1288,Linear Algebra,Vector Spaces,0
1179,Linear Algebra,Vector Spaces,1
1146,Linear Algebra,Vector Spaces,0
1147,Linear Algebra,Vector Spaces,0
1288,Linear Algebra,Vector Spaces,0
1080,Linear Algebra,Vector Spaces,0
1080,Linear Algebra,Vector Spaces,0
966,Linear Algebra,Vector Spaces,0
1087,Linear Algebra,Vector Spaces,1
973,Linear Algebra,Vector Spaces,1
899,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,0
1196,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,0
884,Linear Algebra,Vector Spaces,0
633,Linear Algebra,Vector Spaces,1
851,Linear Algebra,Vector Spaces,0
958,Linear Algebra,Vector Spaces,0
955,Linear Algebra,Vector Spaces,0
955,Linear Algebra,Vector Spaces,0
1291,Linear Algebra,Vector Spaces,0
1290,Linear Algebra,Vector Spaces,1
1286,Linear Algebra,Vector Spaces,0
1286,Linear Algebra,Vector Spaces,0
1286,Linear Algebra,Vector Spaces,0
885,Linear Algebra,Vector Spaces,0
827,Linear Algebra,Vector Spaces,0
72,Linear Algebra,Vector Spaces,0
956,Linear Algebra,Vector Spaces,0
1143,Linear Algebra,Vector Spaces,1
91,Linear Algebra,Vector Spaces,0
1023,Linear Algebra,Vector Spaces,1
1023,Linear Algebra,Vector Spaces,1
1023,Linear Algebra,Vector Spaces,0
1023,Linear Algebra,Vector Spaces,1
91,Linear Algebra,Vector Spaces,0
91,Linear Algebra,Vector Spaces,0
91,Linear Algebra,Vector Spaces,0
876,Linear Algebra,Vector Spaces,1
168,Linear Algebra,Vector Spaces,0
168,Linear Algebra,Vector Spaces,1
750,Linear Algebra,Vector Spaces,1
1252,Linear Algebra,Vector Spaces,0
1252,Linear Algebra,Vector Spaces,1
1252,Linear Algebra,Vector Spaces,1
967,Linear Algebra,Vector Spaces,0
972,Linear Algebra,Vector Spaces,0
1082,Linear Algebra,Vector Spaces,1
1352,Linear Algebra,Vector Spaces,0
1079,Linear Algebra,Vector Spaces,1
1331,Linear Algebra,Vector Spaces,1
457,Linear Algebra,Vector Spaces,0
483,Linear Algebra,Vector Spaces,0
1182,Linear Algebra,Vector Spaces,0
1182,Linear Algebra,Vector Spaces,0
1241,Linear Algebra,Vector Spaces,0
1244,Linear Algebra,Vector Spaces,1
1256,Linear Algebra,Vector Spaces,0
1282,Linear Algebra,Vector Spaces,1
509,Linear Algebra,Vector Spaces,1
375,Linear Algebra,Vector Spaces,0
890,Linear Algebra,Vector Spaces,1
1135,Linear Algebra,Vector Spaces,0
1146,Linear Algebra,Vector Spaces,0
1163,Linear Algebra,Vector Spaces,0
1148,Linear Algebra,Vector Spaces,0
1148,Linear Algebra,Vector Spaces,0
1288,Linear Algebra,Vector Spaces,0
1288,Linear Algebra,Vector Spaces,0
1179,Linear Algebra,Vector Spaces,1
1334,Linear Algebra,Vector Spaces,0
1288,Linear Algebra,Vector Spaces,1
1350,Linear Algebra,Vector Spaces,1
1332,Linear Algebra,Vector Spaces,1
1080,Linear Algebra,Vector Spaces,0
1080,Linear Algebra,Vector Spaces,0
966,Linear Algebra,Vector Spaces,0
975,Linear Algebra,Vector Spaces,0
1087,Linear Algebra,Vector Spaces,0
899,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,1
851,Linear Algebra,Vector Spaces,0
1185,Linear Algebra,Vector Spaces,1
955,Linear Algebra,Vector Spaces,0
955,Linear Algebra,Vector Spaces,0
955,Linear Algebra,Vector Spaces,0
955,Linear Algebra,Vector Spaces,0
1322,Linear Algebra,Vector Spaces,1
1308,Linear Algebra,Vector Spaces,1
1286,Linear Algebra,Vector Spaces,0
1299,Linear Algebra,Vector Spaces,1
634,Linear Algebra,Vector Spaces,1
1341,Linear Algebra,Vector Spaces,1
1339,Linear Algebra,Vector Spaces,1
913,Linear Algebra,Vector Spaces,1
913,Linear Algebra,Vector Spaces,1
91,Linear Algebra,Vector Spaces,0
91,Linear Algebra,Vector Spaces,0
988,Linear Algebra,Vector Spaces,0
876,Linear Algebra,Vector Spaces,1
969,Linear Algebra,Vector Spaces,1
969,Linear Algebra,Vector Spaces,1
168,Linear Algebra,Vector Spaces,0
967,Linear Algebra,Vector Spaces,0
972,Linear Algebra,Vector Spaces,0
972,Linear Algebra,Vector Spaces,0
1517,Linear Algebra,Vector Spaces,0
1079,Linear Algebra,Vector Spaces,0
1269,Linear Algebra,Vector Spaces,0
1081,Linear Algebra,Vector Spaces,1
1081,Linear Algebra,Vector Spaces,0
974,Linear Algebra,Vector Spaces,1
986,Linear Algebra,Vector Spaces,1
986,Linear Algebra,Vector Spaces,1
986,Linear Algebra,Vector Spaces,0
986,Linear Algebra,Vector Spaces,1
1363,Linear Algebra,Vector Spaces,1
890,Linear Algebra,Vector Spaces,1
1197,Linear Algebra,Vector Spaces,1
899,Linear Algebra,Vector Spaces,0
1275,Linear Algebra,Vector Spaces,0
633,Linear Algebra,Vector Spaces,1
955,Linear Algebra,Vector Spaces,0
1289,Linear Algebra,Vector Spaces,0
1289,Linear Algebra,Vector Spaces,0
1284,Linear Algebra,Vector Spaces,0
1284,Linear Algebra,Vector Spaces,0
72,Linear Algebra,Vector Spaces,0
72,Linear Algebra,Vector Spaces,0
1273,Linear Algebra,Vector Spaces,0
81,Linear Algebra,Vector Spaces,1
1023,Linear Algebra,Vector Spaces,0
1023,Linear Algebra,Vector Spaces,1
1023,Linear Algebra,Vector Spaces,0
91,Linear Algebra,Vector Spaces,1
1076,Linear Algebra,Vector Spaces,0
1312,Linear Algebra,Vector Spaces,1
168,Linear Algebra,Vector Spaces,1
168,Linear Algebra,Vector Spaces,1
168,Linear Algebra,Vector Spaces,0
168,Linear Algebra,Vector Spaces,0
750,Linear Algebra,Vector Spaces,0
1252,Linear Algebra,Vector Spaces,0
972,Linear Algebra,Vector Spaces,1
972,Linear Algebra,Vector Spaces,0
1352,Linear Algebra,Vector Spaces,0
1352,Linear Algebra,Vector Spaces,0
1081,Linear Algebra,Vector Spaces,0
1230,Linear Algebra,Vector Spaces,0
1093,Linear Algebra,Vector Spaces,0
1150,Linear Algebra,Vector Spaces,0
1244,Linear Algebra,Vector Spaces,0
1244,Linear Algebra,Vector Spaces,0
1157,Linear Algebra,Vector Spaces,0
1157,Linear Algebra,Vector Spaces,0
1282,Linear Algebra,Vector Spaces,1
509,Linear Algebra,Vector Spaces,1
509,Linear Algebra,Vector Spaces,1
898,Linear Algebra,Vector Spaces,0
1147,Linear Algebra,Vector Spaces,0
1147,Linear Algebra,Vector Spaces,0
1148,Linear Algebra,Vector Spaces,0
1148,Linear Algebra,Vector Spaces,0
1276,Linear Algebra,Vector Spaces,0
1288,Linear Algebra,Vector Spaces,1
1146,Linear Algebra,Vector Spaces,0
1147,Linear Algebra,Vector Spaces,0
1334,Linear Algebra,Vector Spaces,0
1288,Linear Algebra,Vector Spaces,0
1334,Linear Algebra,Vector Spaces,0
1109,Linear Algebra,Vector Spaces,1
1087,Linear Algebra,Vector Spaces,0
1080,Linear Algebra,Vector Spaces,1
1363,Linear Algebra,Vector Spaces,0
1087,Linear Algebra,Vector Spaces,0
426,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,1
1196,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,1
884,Linear Algebra,Vector Spaces,1
851,Linear Algebra,Vector Spaces,1
958,Linear Algebra,Vector Spaces,0
955,Linear Algebra,Vector Spaces,1
955,Linear Algebra,Vector Spaces,0
955,Linear Algebra,Vector Spaces,0
955,Linear Algebra,Vector Spaces,0
1324,Linear Algebra,Vector Spaces,0
1322,Linear Algebra,Vector Spaces,0
1322,Linear Algebra,Vector Spaces,0
1322,Linear Algebra,Vector Spaces,0
1308,Linear Algebra,Vector Spaces,0
1308,Linear Algebra,Vector Spaces,0
1286,Linear Algebra,Vector Spaces,0
1300,Linear Algebra,Vector Spaces,0
1299,Linear Algebra,Vector Spaces,0
1283,Linear Algebra,Vector Spaces,1
1243,Linear Algebra,Vector Spaces,1
1143,Linear Algebra,Vector Spaces,1
91,Linear Algebra,Vector Spaces,1
1023,Linear Algebra,Vector Spaces,1
1023,Linear Algebra,Vector Spaces,0
1023,Linear Algebra,Vector Spaces,1
1023,Linear Algebra,Vector Spaces,1
1023,Linear Algebra,Vector Spaces,1
1023,Linear Algebra,Vector Spaces,1
1023,Linear Algebra,Vector Spaces,0
91,Linear Algebra,Vector Spaces,1
1229,Linear Algebra,Vector Spaces,1
1076,Linear Algebra,Vector Spaces,1
1312,Linear Algebra,Vector Spaces,1
168,Linear Algebra,Vector Spaces,0
168,Linear Algebra,Vector Spaces,1
510,Linear Algebra,Vector Spaces,0
1252,Linear Algebra,Vector Spaces,1
972,Linear Algebra,Vector Spaces,0
972,Linear Algebra,Vector Spaces,0
972,Linear Algebra,Vector Spaces,0
1331,Linear Algebra,Vector Spaces,1
465,Linear Algebra,Vector Spaces,1
457,Linear Algebra,Vector Spaces,0
1269,Linear Algebra,Vector Spaces,1
1081,Linear Algebra,Vector Spaces,0
483,Linear Algebra,Vector Spaces,0
591,Linear Algebra,Vector Spaces,0
1182,Linear Algebra,Vector Spaces,0
1158,Linear Algebra,Vector Spaces,1
1182,Linear Algebra,Vector Spaces,0
1150,Linear Algebra,Vector Spaces,0
1158,Linear Algebra,Vector Spaces,0
1150,Linear Algebra,Vector Spaces,0
1157,Linear Algebra,Vector Spaces,0
1253,Linear Algebra,Vector Spaces,0
509,Linear Algebra,Vector Spaces,1
898,Linear Algebra,Vector Spaces,0
535,Linear Algebra,Vector Spaces,1
1135,Linear Algebra,Vector Spaces,0
1163,Linear Algebra,Vector Spaces,1
1147,Linear Algebra,Vector Spaces,1
1147,Linear Algebra,Vector Spaces,1
1195,Linear Algebra,Vector Spaces,1
1276,Linear Algebra,Vector Spaces,1
1288,Linear Algebra,Vector Spaces,1
1288,Linear Algebra,Vector Spaces,1
1288,Linear Algebra,Vector Spaces,0
1146,Linear Algebra,Vector Spaces,0
1179,Linear Algebra,Vector Spaces,1
1350,Linear Algebra,Vector Spaces,0
1087,Linear Algebra,Vector Spaces,1
1080,Linear Algebra,Vector Spaces,1
986,Linear Algebra,Vector Spaces,1
1332,Linear Algebra,Vector Spaces,1
1080,Linear Algebra,Vector Spaces,1
966,Linear Algebra,Vector Spaces,0
1087,Linear Algebra,Vector Spaces,1
1077,Linear Algebra,Vector Spaces,0
1077,Linear Algebra,Vector Spaces,0
1130,Linear Algebra,Vector Spaces,1
426,Linear Algebra,Vector Spaces,0
899,Linear Algebra,Vector Spaces,1
899,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,0
851,Linear Algebra,Vector Spaces,0
955,Linear Algebra,Vector Spaces,0
1322,Linear Algebra,Vector Spaces,0
1322,Linear Algebra,Vector Spaces,0
1284,Linear Algebra,Vector Spaces,0
1286,Linear Algebra,Vector Spaces,1
1290,Linear Algebra,Vector Spaces,1
1286,Linear Algebra,Vector Spaces,0
1286,Linear Algebra,Vector Spaces,0
1291,Linear Algebra,Vector Spaces,0
1283,Linear Algebra,Vector Spaces,0
72,Linear Algebra,Vector Spaces,0
1341,Linear Algebra,Vector Spaces,1
374,Linear Algebra,Vector Spaces,1
1339,Linear Algebra,Vector Spaces,1
387,Linear Algebra,Vector Spaces,0
913,Linear Algebra,Vector Spaces,1
913,Linear Algebra,Vector Spaces,0
91,Linear Algebra,Vector Spaces,0
91,Linear Algebra,Vector Spaces,0
91,Linear Algebra,Vector Spaces,0
988,Linear Algebra,Vector Spaces,1
969,Linear Algebra,Vector Spaces,1
969,Linear Algebra,Vector Spaces,0
972,Linear Algebra,Vector Spaces,0
1517,Linear Algebra,Vector Spaces,0
1517,Linear Algebra,Vector Spaces,0
1517,Linear Algebra,Vector Spaces,0
1079,Linear Algebra,Vector Spaces,0
1081,Linear Algebra,Vector Spaces,0
394,Linear Algebra,Vector Spaces,0
982,Linear Algebra,Vector Spaces,1
986,Linear Algebra,Vector Spaces,1
986,Linear Algebra,Vector Spaces,0
986,Linear Algebra,Vector Spaces,1
986,Linear Algebra,Vector Spaces,1
986,Linear Algebra,Vector Spaces,0
1077,Linear Algebra,Vector Spaces,0
1332,Linear Algebra,Vector Spaces,1
890,Linear Algebra,Vector Spaces,1
359,Linear Algebra,Vector Spaces,0
899,Linear Algebra,Vector Spaces,0
899,Linear Algebra,Vector Spaces,0
884,Linear Algebra,Vector Spaces,0
633,Linear Algebra,Vector Spaces,1
955,Linear Algebra,Vector Spaces,0
1289,Linear Algebra,Vector Spaces,0
1289,Linear Algebra,Vector Spaces,0
1284,Linear Algebra,Vector Spaces,0
72,Linear Algebra,Vector Spaces,0
72,Linear Algebra,Vector Spaces,0
72,Linear Algebra,Vector Spaces,0
72,Linear Algebra,Vector Spaces,0
956,Linear Algebra,Vector Spaces,0
956,Linear Algebra,Vector Spaces,0
956,Linear Algebra,Vector Spaces,0
1271,Linear Algebra,Vector Spaces,1
91,Linear Algebra,Vector Spaces,1
1023,Linear Algebra,Vector Spaces,1
1023,Linear Algebra,Vector Spaces,0
1023,Linear Algebra,Vector Spaces,1
1023,Linear Algebra,Vector Spaces,0
1023,Linear Algebra,Vector Spaces,1
1023,Linear Algebra,Vector Spaces,1
91,Linear Algebra,Vector Spaces,1
91,Linear Algebra,Vector Spaces,1
1076,Linear Algebra,Vector Spaces,1
168,Linear Algebra,Vector Spaces,0
168,Linear Algebra,Vector Spaces,1
168,Linear Algebra,Vector Spaces,0
1252,Linear Algebra,Vector Spaces,1
1252,Linear Algebra,Vector Spaces,1
972,Linear Algebra,Vector Spaces,0
1082,Linear Algebra,Vector Spaces,1
1352,Linear Algebra,Vector Spaces,1
1079,Linear Algebra,Vector Spaces,1
1079,Linear Algebra,Vector Spaces,0
1331,Linear Algebra,Vector Spaces,0
1156,Linear Algebra,Vector Spaces,1
1182,Linear Algebra,Vector Spaces,0
1191,Linear Algebra,Vector Spaces,1
1241,Linear Algebra,Vector Spaces,0
1244,Linear Algebra,Vector Spaces,0
1256,Linear Algebra,Vector Spaces,0
1256,Linear Algebra,Vector Spaces,0
509,Linear Algebra,Vector Spaces,1
375,Linear Algebra,Vector Spaces,1
1147,Linear Algebra,Vector Spaces,0
1147,Linear Algebra,Vector Spaces,0
1195,Linear Algebra,Vector Spaces,1
1148,Linear Algebra,Vector Spaces,0
1276,Linear Algebra,Vector Spaces,0
1288,Linear Algebra,Vector Spaces,1
1179,Linear Algebra,Vector Spaces,1
1146,Linear Algebra,Vector Spaces,0
1146,Linear Algebra,Vector Spaces,0
1179,Linear Algebra,Vector Spaces,1
1179,Linear Algebra,Vector Spaces,1
1288,Linear Algebra,Vector Spaces,0
1109,Linear Algebra,Vector Spaces,0
1122,Linear Algebra,Vector Spaces,0
1080,Linear Algebra,Vector Spaces,1
1080,Linear Algebra,Vector Spaces,1
986,Linear Algebra,Vector Spaces,1
1080,Linear Algebra,Vector Spaces,0
966,Linear Algebra,Vector Spaces,0
1087,Linear Algebra,Vector Spaces,0
973,Linear Algebra,Vector Spaces,0
426,Linear Algebra,Vector Spaces,1
411,Linear Algebra,Vector Spaces,0
899,Linear Algebra,Vector Spaces,1
899,Linear Algebra,Vector Spaces,1
899,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,0
1196,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,0
884,Linear Algebra,Vector Spaces,1
851,Linear Algebra,Vector Spaces,0
1185,Linear Algebra,Vector Spaces,1
965,Linear Algebra,Vector Spaces,1
1324,Linear Algebra,Vector Spaces,0
1284,Linear Algebra,Vector Spaces,1
1291,Linear Algebra,Vector Spaces,0
1290,Linear Algebra,Vector Spaces,1
1286,Linear Algebra,Vector Spaces,0
1286,Linear Algebra,Vector Spaces,0
1299,Linear Algebra,Vector Spaces,1
840,Linear Algebra,Vector Spaces,1
1273,Linear Algebra,Vector Spaces,0
1273,Linear Algebra,Vector Spaces,1
634,Linear Algebra,Vector Spaces,1
634,Linear Algebra,Vector Spaces,1
1243,Linear Algebra,Vector Spaces,1
1341,Linear Algebra,Vector Spaces,1
374,Linear Algebra,Vector Spaces,1
374,Linear Algebra,Vector Spaces,0
913,Linear Algebra,Vector Spaces,1
913,Linear Algebra,Vector Spaces,1
91,Linear Algebra,Vector Spaces,0
91,Linear Algebra,Vector Spaces,1
91,Linear Algebra,Vector Spaces,1
988,Linear Algebra,Vector Spaces,1
168,Linear Algebra,Vector Spaces,0
167,Linear Algebra,Vector Spaces,0
1517,Linear Algebra,Vector Spaces,0
1269,Linear Algebra,Vector Spaces,0
483,Linear Algebra,Vector Spaces,1
1093,Linear Algebra,Vector Spaces,0
394,Linear Algebra,Vector Spaces,1
473,Linear Algebra,Vector Spaces,1
898,Linear Algebra,Vector Spaces,0
982,Linear Algebra,Vector Spaces,1
986,Linear Algebra,Vector Spaces,1
1332,Linear Algebra,Vector Spaces,1
890,Linear Algebra,Vector Spaces,1
359,Linear Algebra,Vector Spaces,1
899,Linear Algebra,Vector Spaces,0
1275,Linear Algebra,Vector Spaces,0
633,Linear Algebra,Vector Spaces,0
884,Linear Algebra,Vector Spaces,1
955,Linear Algebra,Vector Spaces,0
955,Linear Algebra,Vector Spaces,1
1289,Linear Algebra,Vector Spaces,0
1289,Linear Algebra,Vector Spaces,1
1286,Linear Algebra,Vector Spaces,0
1284,Linear Algebra,Vector Spaces,1
72,Linear Algebra,Vector Spaces,0
956,Linear Algebra,Vector Spaces,1
956,Linear Algebra,Vector Spaces,0
956,Linear Algebra,Vector Spaces,0
387,Linear Algebra,Vector Spaces,0
1271,Linear Algebra,Vector Spaces,1
1023,Linear Algebra,Vector Spaces,1
1023,Linear Algebra,Vector Spaces,1
1023,Linear Algebra,Vector Spaces,1
1023,Linear Algebra,Vector Spaces,1
1319,Linear Algebra,Vector Spaces,1
1076,Linear Algebra,Vector Spaces,1
168,Linear Algebra,Vector Spaces,0
750,Linear Algebra,Vector Spaces,1
750,Linear Algebra,Vector Spaces,1
1252,Linear Algebra,Vector Spaces,0
1252,Linear Algebra,Vector Spaces,1
967,Linear Algebra,Vector Spaces,1
1082,Linear Algebra,Vector Spaces,1
1079,Linear Algebra,Vector Spaces,1
1331,Linear Algebra,Vector Spaces,0
457,Linear Algebra,Vector Spaces,1
1150,Linear Algebra,Vector Spaces,0
1158,Linear Algebra,Vector Spaces,1
376,Linear Algebra,Vector Spaces,1
1241,Linear Algebra,Vector Spaces,1
1244,Linear Algebra,Vector Spaces,0
1157,Linear Algebra,Vector Spaces,0
1256,Linear Algebra,Vector Spaces,1
1282,Linear Algebra,Vector Spaces,1
509,Linear Algebra,Vector Spaces,1
509,Linear Algebra,Vector Spaces,1
394,Linear Algebra,Vector Spaces,1
890,Linear Algebra,Vector Spaces,0
1147,Linear Algebra,Vector Spaces,0
1135,Linear Algebra,Vector Spaces,1
1146,Linear Algebra,Vector Spaces,0
1288,Linear Algebra,Vector Spaces,0
1288,Linear Algebra,Vector Spaces,1
1147,Linear Algebra,Vector Spaces,0
1122,Linear Algebra,Vector Spaces,1
1080,Linear Algebra,Vector Spaces,1
1363,Linear Algebra,Vector Spaces,0
1332,Linear Algebra,Vector Spaces,1
1077,Linear Algebra,Vector Spaces,0
973,Linear Algebra,Vector Spaces,1
426,Linear Algebra,Vector Spaces,1
899,Linear Algebra,Vector Spaces,0
1275,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,0
1196,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1196,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,0
884,Linear Algebra,Vector Spaces,1
851,Linear Algebra,Vector Spaces,1
955,Linear Algebra,Vector Spaces,0
955,Linear Algebra,Vector Spaces,0
955,Linear Algebra,Vector Spaces,0
36,Linear Algebra,Vector Spaces,1
1308,Linear Algebra,Vector Spaces,0
1308,Linear Algebra,Vector Spaces,1
1289,Linear Algebra,Vector Spaces,1
1289,Linear Algebra,Vector Spaces,0
1290,Linear Algebra,Vector Spaces,1
1286,Linear Algebra,Vector Spaces,0
1286,Linear Algebra,Vector Spaces,0
1300,Linear Algebra,Vector Spaces,1
1300,Linear Algebra,Vector Spaces,0
1291,Linear Algebra,Vector Spaces,0
1284,Linear Algebra,Vector Spaces,1
885,Linear Algebra,Vector Spaces,1
72,Linear Algebra,Vector Spaces,0
840,Linear Algebra,Vector Spaces,1
1273,Linear Algebra,Vector Spaces,1
1272,Linear Algebra,Vector Spaces,0
374,Linear Algebra,Vector Spaces,1
1271,Linear Algebra,Vector Spaces,1
1023,Linear Algebra,Vector Spaces,1
1023,Linear Algebra,Vector Spaces,1
1023,Linear Algebra,Vector Spaces,1
91,Linear Algebra,Vector Spaces,0
91,Linear Algebra,Vector Spaces,1
1312,Linear Algebra,Vector Spaces,1
168,Linear Algebra,Vector Spaces,0
168,Linear Algebra,Vector Spaces,1
750,Linear Algebra,Vector Spaces,0
1252,Linear Algebra,Vector Spaces,0
1252,Linear Algebra,Vector Spaces,0
972,Linear Algebra,Vector Spaces,0
972,Linear Algebra,Vector Spaces,0
1079,Linear Algebra,Vector Spaces,1
1182,Linear Algebra,Vector Spaces,0
1182,Linear Algebra,Vector Spaces,0
1241,Linear Algebra,Vector Spaces,1
1244,Linear Algebra,Vector Spaces,0
1244,Linear Algebra,Vector Spaces,0
509,Linear Algebra,Vector Spaces,1
473,Linear Algebra,Vector Spaces,0
535,Linear Algebra,Vector Spaces,1
1147,Linear Algebra,Vector Spaces,0
1288,Linear Algebra,Vector Spaces,0
1146,Linear Algebra,Vector Spaces,0
1179,Linear Algebra,Vector Spaces,1
1334,Linear Algebra,Vector Spaces,0
1109,Linear Algebra,Vector Spaces,0
1080,Linear Algebra,Vector Spaces,1
1363,Linear Algebra,Vector Spaces,0
1087,Linear Algebra,Vector Spaces,1
1077,Linear Algebra,Vector Spaces,0
973,Linear Algebra,Vector Spaces,1
426,Linear Algebra,Vector Spaces,1
426,Linear Algebra,Vector Spaces,0
426,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,0
1220,Linear Algebra,Vector Spaces,1
1196,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,1
1196,Linear Algebra,Vector Spaces,1
1220,Linear Algebra,Vector Spaces,0
851,Linear Algebra,Vector Spaces,0
955,Linear Algebra,Vector Spaces,1
1324,Linear Algebra,Vector Spaces,1
1322,Linear Algebra,Vector Spaces,0
1322,Linear Algebra,Vector Spaces,0
1308,Linear Algebra,Vector Spaces,0
1308,Linear Algebra,Vector Spaces,1
